"file","category","b_0_0_m","b_0_0_max","b_0_0_min","b_0_0_q25","b_0_0_q75","b_0_0_s","b_0_1_m","b_0_1_max","b_0_1_min","b_0_1_q25","b_0_1_q75","b_0_1_s","b_0_2_m","b_0_2_max","b_0_2_min","b_0_2_q25","b_0_2_q75","b_0_2_s","b_1_0_m","b_1_0_max","b_1_0_min","b_1_0_q25","b_1_0_q75","b_1_0_s","b_1_1_m","b_1_1_max","b_1_1_min","b_1_1_q25","b_1_1_q75","b_1_1_s","b_1_2_m","b_1_2_max","b_1_2_min","b_1_2_q25","b_1_2_q75","b_1_2_s","b_2_0_m","b_2_0_max","b_2_0_min","b_2_0_q25","b_2_0_q75","b_2_0_s","b_2_1_m","b_2_1_max","b_2_1_min","b_2_1_q25","b_2_1_q75","b_2_1_s","b_2_2_m","b_2_2_max","b_2_2_min","b_2_2_q25","b_2_2_q75","b_2_2_s","g_0_0_m","g_0_0_max","g_0_0_min","g_0_0_q25","g_0_0_q75","g_0_0_s","g_0_1_m","g_0_1_max","g_0_1_min","g_0_1_q25","g_0_1_q75","g_0_1_s","g_0_2_m","g_0_2_max","g_0_2_min","g_0_2_q25","g_0_2_q75","g_0_2_s","g_1_0_m","g_1_0_max","g_1_0_min","g_1_0_q25","g_1_0_q75","g_1_0_s","g_1_1_m","g_1_1_max","g_1_1_min","g_1_1_q25","g_1_1_q75","g_1_1_s","g_1_2_m","g_1_2_max","g_1_2_min","g_1_2_q25","g_1_2_q75","g_1_2_s","g_2_0_m","g_2_0_max","g_2_0_min","g_2_0_q25","g_2_0_q75","g_2_0_s","g_2_1_m","g_2_1_max","g_2_1_min","g_2_1_q25","g_2_1_q75","g_2_1_s","g_2_2_m","g_2_2_max","g_2_2_min","g_2_2_q25","g_2_2_q75","g_2_2_s","r_0_0_m","r_0_0_max","r_0_0_min","r_0_0_q25","r_0_0_q75","r_0_0_s","r_0_1_m","r_0_1_max","r_0_1_min","r_0_1_q25","r_0_1_q75","r_0_1_s","r_0_2_m","r_0_2_max","r_0_2_min","r_0_2_q25","r_0_2_q75","r_0_2_s","r_1_0_m","r_1_0_max","r_1_0_min","r_1_0_q25","r_1_0_q75","r_1_0_s","r_1_1_m","r_1_1_max","r_1_1_min","r_1_1_q25","r_1_1_q75","r_1_1_s","r_1_2_m","r_1_2_max","r_1_2_min","r_1_2_q25","r_1_2_q75","r_1_2_s","r_2_0_m","r_2_0_max","r_2_0_min","r_2_0_q25","r_2_0_q75","r_2_0_s","r_2_1_m","r_2_1_max","r_2_1_min","r_2_1_q25","r_2_1_q75","r_2_1_s","r_2_2_m","r_2_2_max","r_2_2_min","r_2_2_q25","r_2_2_q75","r_2_2_s"
"ANd9GcTYEThlvd6-SWvTKwHd8ACG57RWCuXzv2a_lVrwjuNoBWkKNlvWMg.jpg","sunsets",0.44797772280687,0.764705882352941,0.156862745098039,0.380392156862745,0.513725490196078,0.0936417529442244,0.605872815708881,0.819607843137255,0.301960784313725,0.568627450980392,0.643137254901961,0.0565312956866332,0.384498902911129,0.768627450980392,0.125490196078431,0.243137254901961,0.513725490196078,0.159540454737708,0.342219054407223,0.733333333333333,0,0.258823529411765,0.419607843137255,0.108355155911515,0.560603459542707,0.894117647058824,0,0.454901960784314,0.701960784313725,0.163960039350283,0.472038908221877,0.890196078431372,0,0.364705882352941,0.619607843137255,0.199177524778579,0.187899179629086,0.482352941176471,0,0.141176470588235,0.23921568627451,0.0690541556708604,0.257623957527526,0.662745098039216,0,0.192156862745098,0.317647058823529,0.0881958591712706,0.174739004653893,0.556862745098039,0,0.113725490196078,0.223529411764706,0.0926629257329532,0.265321509929702,0.541176470588235,0.0941176470588235,0.219607843137255,0.305882352941176,0.0617608453238696,0.350882547218131,0.564705882352941,0.188235294117647,0.313725490196078,0.384313725490196,0.0527196499534215,0.233415789694352,0.549019607843137,0.0549019607843137,0.133333333333333,0.329411764705882,0.118424823918085,0.365567481447319,0.756862745098039,0.0313725490196078,0.247058823529412,0.47843137254902,0.151336861978961,0.437156350560401,0.819607843137255,0.137254901960784,0.309803921568627,0.549019607843137,0.143369125851795,0.431405391807471,0.898039215686275,0.117647058823529,0.298039215686275,0.552941176470588,0.158347246468245,0.213171355498721,0.63921568627451,0,0.152941176470588,0.250980392156863,0.0916357024433374,0.261257996262818,0.894117647058824,0.0549019607843137,0.203921568627451,0.298039215686275,0.0957954838648414,0.262019761575336,0.764705882352941,0,0.184313725490196,0.337254901960784,0.116088870248211,0.139859265160091,0.870588235294118,0,0.0470588235294118,0.207843137254902,0.11858814583535,0.0819135220292404,0.666666666666667,0,0.00392156862745098,0.113725490196078,0.119059207820652,0.196473243609632,0.670588235294118,0.0117647058823529,0.0862745098039216,0.286274509803922,0.133976729701355,0.403012452308079,1,0,0.254901960784314,0.545098039215686,0.204383878410265,0.218877361789609,1,0,0.0705882352941176,0.298039215686275,0.196397841900718,0.322006065434014,1,0,0.117647058823529,0.443137254901961,0.273928106980784,0.237328274146437,0.83921568627451,0,0.16078431372549,0.282352941176471,0.120630183434386,0.229307561612287,1,0,0.164705882352941,0.262745098039216,0.135320149674984,0.313928835967744,1,0.0196078431372549,0.192156862745098,0.403921568627451,0.168880776389994
"ANd9GcTyg3kmSMn-sS-EnQwt0R0yO0JvS1aK8Z6gEuQ2x7yEYqcV-vL4.jpg","sunsets",0.0113449126305295,0.149019607843137,0,0,0.0156862745098039,0.0155387822144732,0.0210559809931906,0.294117647058824,0,0,0.0274509803921569,0.0336489870097312,0.0220006646726487,0.294117647058824,0,0,0.0313725490196078,0.032149789934072,0.00700075212957618,0.0980392156862745,0,0,0.0117647058823529,0.0072707112911834,0.0450336932465016,0.76078431372549,0,0.00392156862745098,0.0549019607843137,0.0682499818431418,0.0215500865823582,0.235294117647059,0,0,0.0313725490196078,0.0309982572994131,0.0231886795753092,0.172549019607843,0,0,0.0352941176470588,0.0286442947292562,0.0549168098541256,0.796078431372549,0,0,0.0666666666666667,0.0916725195109851,0.024777597033461,0.301960784313725,0,0.00392156862745098,0.0392156862745098,0.0256807486190786,0.0715551590841511,0.274509803921569,0,0.0470588235294118,0.0980392156862745,0.0426526143594689,0.0669141511635307,0.447058823529412,0,0.0352941176470588,0.0823529411764706,0.0550446832368813,0.0568295114656032,0.305882352941176,0,0.00784313725490196,0.0941176470588235,0.0503245393382743,0.170951006629235,0.270588235294118,0.0431372549019608,0.125490196078431,0.207843137254902,0.0460027045945268,0.309492091102579,1,0,0.176470588235294,0.356862745098039,0.228801588416613,0.129176680484861,0.309803921568627,0,0.0823529411764706,0.172549019607843,0.0624161670123807,0.0735016004617726,0.298039215686275,0,0.0235294117647059,0.109803921568627,0.0568495570685221,0.235871110074033,1,0,0.0941176470588235,0.274509803921569,0.238521905537837,0.0687103601476273,0.282352941176471,0,0.0392156862745098,0.0941176470588235,0.039813112610552,0.340697906281157,1,0,0.192156862745098,0.423529411764706,0.230093292505661,0.372991663307948,1,0,0.168627450980392,0.529411764705882,0.271754124282097,0.125067604204929,1,0,0.00392156862745098,0.192156862745098,0.182178378417564,0.622366584457155,1,0.196078431372549,0.462745098039216,0.764705882352941,0.19078070253859,0.83555503701661,1,0,0.807843137254902,0.988235294117647,0.247665940907335,0.371499536478284,0.984313725490196,0,0.254901960784314,0.486274509803922,0.202445371975175,0.363140753179059,1,0,0.133333333333333,0.505882352941176,0.283357623362869,0.721383367627614,1,0,0.56078431372549,0.925490196078431,0.219844759988314,0.215340644732469,1,0,0.0313725490196078,0.329411764705882,0.218647999147191
"ANd9GcTyxYsXOTvd7OQ3bglhFAS20F5YlZA8La1J8OOB3ZsT0Opc3nwlww.jpg","sunsets",0.410686274509804,0.988235294117647,0.156862745098039,0.298039215686275,0.498039215686275,0.167357455841432,0.576797619047619,1,0.227450980392157,0.454901960784314,0.670588235294118,0.164208879208309,0.430760504201681,0.925490196078431,0.168627450980392,0.301960784313725,0.52156862745098,0.141693217621943,0.343850840336134,0.87843137254902,0.137254901960784,0.258823529411765,0.384313725490196,0.123321214067857,0.74837324929972,1,0.298039215686275,0.540196078431373,0.952941176470588,0.212304800436903,0.571375350140056,0.96078431372549,0.215686274509804,0.411764705882353,0.717647058823529,0.176407535812872,0.312661764705882,0.654901960784314,0.12156862745098,0.231372549019608,0.376470588235294,0.101062612551904,0.581731792717087,1,0.0980392156862745,0.392156862745098,0.764705882352941,0.211535065760866,0.456176470588235,1,0.180392156862745,0.349019607843137,0.533333333333333,0.136394040859126,0.194067226890756,0.592156862745098,0.0117647058823529,0.109803921568627,0.290196078431373,0.092297928512285,0.17181512605042,0.784313725490196,0,0.0745098039215686,0.215686274509804,0.136498469909107,0.183147058823529,0.8,0.0196078431372549,0.0941176470588235,0.250980392156863,0.0941538622020268,0.162301120448179,0.427450980392157,0.0117647058823529,0.0901960784313725,0.247058823529412,0.0785068438062179,0.63349649859944,1,0.0588235294117647,0.415686274509804,0.890196078431372,0.266331550693615,0.288696078431373,0.780392156862745,0.141176470588235,0.227450980392157,0.337254901960784,0.0765252889037279,0.152353641456583,0.376470588235294,0,0.0901960784313725,0.231372549019608,0.073473261952058,0.416950980392157,0.847058823529412,0,0.286274509803922,0.552941176470588,0.180252597124812,0.252816526610644,0.949019607843137,0.0627450980392157,0.152941176470588,0.305882352941176,0.135040115230202,0.299016106442577,0.729411764705882,0.0666666666666667,0.172549019607843,0.352941176470588,0.136299793174392,0.358105742296919,0.83921568627451,0.113725490196078,0.219607843137255,0.462745098039216,0.163565446567041,0.294782212885154,0.866666666666667,0.0627450980392157,0.215686274509804,0.356862745098039,0.100565733808956,0.379151260504202,0.847058823529412,0.156862745098039,0.282352941176471,0.450980392156863,0.135704213095228,0.800737394957983,0.996078431372549,0.372549019607843,0.733333333333333,0.894117647058824,0.119816281774488,0.486513305322129,0.803921568627451,0.258823529411765,0.356862745098039,0.603921568627451,0.139272303857815,0.250653361344538,0.866666666666667,0.0549019607843137,0.145098039215686,0.274509803921569,0.155465094092114,0.539962885154062,0.937254901960784,0.00392156862745098,0.36078431372549,0.741176470588235,0.228254211123637,0.378551820728291,0.894117647058824,0.0862745098039216,0.211764705882353,0.490196078431373,0.218397073938807
"ANd9GcTZ_TW2uDnyBfL_9gkss-9BwWnM82dbFCi_omn-SeA7NkNYcxX6mQ.jpg","sunsets",0.400241080038573,0.627450980392157,0.207843137254902,0.309803921568627,0.470588235294118,0.10354155232923,0.475584332093493,0.72156862745098,0.266666666666667,0.356862745098039,0.596078431372549,0.1260996971796,0.395355890039551,1,0.223529411764706,0.301960784313725,0.466666666666667,0.110077097709324,0.401432504577027,0.752941176470588,0.180392156862745,0.325490196078431,0.470588235294118,0.10090044719371,0.542925669637338,1,0.282352941176471,0.47843137254902,0.611764705882353,0.090564956019884,0.399724679608123,1,0.105882352941176,0.298039215686275,0.466666666666667,0.125044729370716,0.119793719340908,0.356862745098039,0.00392156862745098,0.0666666666666667,0.149019607843137,0.0625000103942218,0.173974659220561,0.709803921568627,0,0.0745098039215686,0.250980392156863,0.156735687635298,0.116178217545037,0.431372549019608,0.0352941176470588,0.0666666666666667,0.152941176470588,0.0585636534607972,0.224821461014912,0.52156862745098,0.0901960784313725,0.149019607843137,0.274509803921569,0.0913867662554116,0.297581428536105,0.658823529411765,0.125490196078431,0.188235294117647,0.396078431372549,0.128605609013766,0.217427641049292,0.929411764705882,0.0901960784313725,0.141176470588235,0.258823529411765,0.0957238258334529,0.401615585649798,0.823529411764706,0.207843137254902,0.317647058823529,0.482352941176471,0.0977288361001473,0.658212440083221,0.992156862745098,0.427450980392157,0.603921568627451,0.698039215686274,0.0792807603306274,0.360161698321524,0.988235294117647,0.137254901960784,0.250980392156863,0.450980392156863,0.129594289455512,0.159831872877447,0.643137254901961,0.0156862745098039,0.0784313725490196,0.211764705882353,0.107933235970244,0.424564378084147,1,0.0784313725490196,0.16078431372549,0.709803921568627,0.287959240684866,0.150158623677554,0.482352941176471,0.0352941176470588,0.0705882352941176,0.223529411764706,0.0954907474611122,0.0490845946361438,0.474509803921569,0,0,0.0274509803921569,0.0957157228874141,0.148113217544269,0.690196078431373,0,0.00392156862745098,0.266666666666667,0.178792307082711,0.0489832711416712,0.811764705882353,0,0,0.0235294117647059,0.100586428346161,0.416868614872891,0.96078431372549,0.0509803921568627,0.290196078431373,0.533333333333333,0.164943006213491,0.780541926732862,1,0.435294117647059,0.709803921568627,0.850980392156863,0.107258170413694,0.33814235601582,1,0.0117647058823529,0.196078431372549,0.474509803921569,0.18012552875938,0.2370816038461,0.898039215686275,0.0392156862745098,0.0980392156862745,0.313725490196078,0.179318020594537,0.635860699891558,1,0.12156862745098,0.309803921568627,0.968627450980392,0.314221265784224,0.228867412966612,0.835294117647059,0.0313725490196078,0.0784313725490196,0.330392156862745,0.176040000956019
"ANd9GcTZ37HB-ZC2mc1ak1zNwDu0uC6bPWzGswOn6JqGhtjzTthdIViv.jpg","sunsets",0.546642878382397,0.874509803921569,0.305882352941176,0.419607843137255,0.658823529411765,0.135287050632615,0.598798639542366,0.866666666666667,0.298039215686275,0.466666666666667,0.725490196078431,0.145238456157816,0.656608420352976,0.913725490196078,0.286274509803922,0.580392156862745,0.725490196078431,0.108031540259248,0.366268912560564,0.741176470588235,0,0.290196078431373,0.450980392156863,0.132389255708841,0.414051462633376,0.8,0,0.345098039215686,0.494117647058824,0.118067275015365,0.386251071347361,0.752941176470588,0,0.32156862745098,0.435294117647059,0.124171607510494,0.176756047646534,0.482352941176471,0,0.12156862745098,0.223529411764706,0.0776528219151799,0.196656837996648,0.584313725490196,0,0.125490196078431,0.262745098039216,0.092633610591441,0.217725070402827,0.549019607843137,0,0.168627450980392,0.262745098039216,0.0807966369341149,0.439312938377849,0.815686274509804,0.215686274509804,0.317647058823529,0.556862745098039,0.13816664205468,0.51373751087164,0.835294117647059,0.196078431372549,0.380392156862745,0.63921568627451,0.144284916103668,0.524078291441465,0.780392156862745,0.207843137254902,0.454901960784314,0.572549019607843,0.104433845011789,0.391206730685138,0.909803921568627,0,0.274509803921569,0.52156862745098,0.187053276689255,0.539301245200569,1,0,0.415686274509804,0.654901960784314,0.18964194049144,0.348056182330202,0.784313725490196,0,0.270588235294118,0.396078431372549,0.142551632137809,0.110500078711235,0.447058823529412,0,0.0588235294117647,0.149019607843137,0.0726180450133148,0.152429944209923,0.56078431372549,0,0.0784313725490196,0.219607843137255,0.0949729629069321,0.146246173759423,0.501960784313725,0,0.0901960784313725,0.188235294117647,0.0829070120072017,0.582016756747302,0.890196078431372,0.298039215686275,0.474509803921569,0.686274509803922,0.130941288906538,0.724093676417556,0.988235294117647,0.356862745098039,0.670588235294118,0.792156862745098,0.107368552779318,0.638889646848927,0.882352941176471,0.364705882352941,0.584313725490196,0.698039215686274,0.0897619496463857,0.621715205261409,1,0,0.447058823529412,0.847058823529412,0.270063354593015,0.835219165199437,1,0.164705882352941,0.752941176470588,0.972549019607843,0.17392299353096,0.542423956201571,1,0.0392156862745098,0.388235294117647,0.698039215686274,0.207578384432293,0.200619894701859,0.56078431372549,0.0117647058823529,0.145098039215686,0.250980392156863,0.0820803746789706,0.278442686126019,0.690196078431373,0.0235294117647059,0.207843137254902,0.345098039215686,0.0958913930242156,0.20316384180791,0.631372549019608,0.00392156862745098,0.149019607843137,0.243137254901961,0.0909910508505927
"ANd9GcTZA8fKJXot-_isHQUkzrXZNbULHAAJFdOgVyOBS8Vvp6HkKgCu.jpg","sunsets",0.518891142663962,1,0.145098039215686,0.36078431372549,0.658823529411765,0.205820127478336,0.612401697709495,1,0.129411764705882,0.470588235294118,0.772549019607843,0.202352061864127,0.630642253323512,1,0.113725490196078,0.384313725490196,0.862745098039216,0.250321388636822,0.216318035835024,0.450980392156863,0,0.149019607843137,0.290196078431373,0.112872180010109,0.457611576607387,1,0,0.137254901960784,0.858823529411765,0.364143534650887,0.128106475148199,0.541176470588235,0,0.0666666666666667,0.172549019607843,0.0926402168028346,0.00330438099200777,0.125490196078431,0,0,0,0.0132703214786975,0.0456971482689677,0.976470588235294,0,0,0.0313725490196078,0.117929756837756,0.0122298221614227,0.333333333333333,0,0,0.00784313725490196,0.0326577284816794,0.531112151314991,1,0.0784313725490196,0.301960784313725,0.737254901960784,0.2549155911882,0.754539969834087,1,0.223529411764706,0.545098039215686,0.937254901960784,0.209803991204803,0.675981619839349,1,0.211764705882353,0.498039215686275,0.870588235294118,0.219730465008441,0.337545075501465,0.933333333333333,0,0.227450980392157,0.435294117647059,0.198662290198118,0.749268980848153,1,0,0.549019607843137,0.996078431372549,0.301573343859681,0.421585727314181,1,0,0.207843137254902,0.603921568627451,0.283019111260589,0.00574053847887519,0.196078431372549,0,0,0,0.0218962172256374,0.0656746992177909,1,0,0,0.0509803921568627,0.146407054871858,0.0214458592023571,0.466666666666667,0,0,0.0117647058823529,0.0539475800747023,0.399169223834538,1,0,0.0980392156862745,0.67843137254902,0.298418169704031,0.781931319934056,1,0.0901960784313725,0.556862745098039,0.988235294117647,0.24605334970411,0.520535971096847,1,0,0.290196078431373,0.752941176470588,0.275725832887825,0.339376267748479,1,0,0.109803921568627,0.509803921568627,0.283693795866862,0.890429776561787,1,0,0.898039215686275,1,0.200094543202447,0.505546055631555,1,0,0.207843137254902,0.83921568627451,0.340568751454146,0.00605606698912987,0.215686274509804,0,0,0,0.0235694126728508,0.143048160230103,1,0,0.00392156862745098,0.211764705882353,0.203461927300862,0.0182510786067558,0.482352941176471,0,0,0.00784313725490196,0.0520088474460867
"ANd9GcTzsXM4iSFUhBnsO2oE4isTbWNdLY71LQjO_E5yZ3OBEMdH5S_pRQ.jpg","sunsets",0.526471985800735,0.674509803921569,0.337254901960784,0.498039215686275,0.556862745098039,0.0414675351510099,0.565162886252149,0.733333333333333,0.419607843137255,0.545098039215686,0.588235294117647,0.0349666273637409,0.529529160202927,0.690196078431373,0.43921568627451,0.509803921568627,0.549019607843137,0.0329126591433777,0.255379928165136,0.603921568627451,0,0.129411764705882,0.341176470588235,0.145965807088334,0.358396573169539,1,0,0.168627450980392,0.52156862745098,0.224640618893522,0.302869900633097,0.592156862745098,0,0.141176470588235,0.462745098039216,0.156551889843385,0.138131874275013,0.27843137254902,0.0705882352941176,0.129411764705882,0.145098039215686,0.0171402646597095,0.142743840230319,0.325490196078431,0,0.125490196078431,0.156862745098039,0.0333662795497211,0.145196567579277,0.682352941176471,0.0352941176470588,0.129411764705882,0.152941176470588,0.0447685530113165,0.410922672704149,0.752941176470588,0.129411764705882,0.333333333333333,0.494117647058824,0.123994933325638,0.490520313613685,0.784313725490196,0.247058823529412,0.388235294117647,0.592156862745098,0.113471124461693,0.326818582030104,0.741176470588235,0.137254901960784,0.258823529411765,0.384313725490196,0.0945612965787651,0.264598968596705,0.67843137254902,0,0.0313725490196078,0.423529411764706,0.199255111396673,0.460631280309701,1,0,0.262745098039216,0.623529411764706,0.286060207115116,0.289597221639903,0.650980392156863,0,0.0274509803921569,0.490196078431373,0.220471654348679,0.0102902743420961,0.149019607843137,0,0,0.0156862745098039,0.0151532729958588,0.0226328735343032,0.207843137254902,0,0,0.0313725490196078,0.0307004122768564,0.01932204100457,0.588235294117647,0,0,0.0196078431372549,0.0478697671547185,0.460334297653488,0.92156862745098,0.12156862745098,0.4,0.552941176470588,0.147477835115767,0.516985311587215,0.929411764705882,0.203921568627451,0.388235294117647,0.63921568627451,0.152982461962428,0.29718180928822,0.827450980392157,0.101960784313725,0.207843137254902,0.384313725490196,0.117504123858695,0.472896314619932,1,0.0549019607843137,0.27843137254902,0.647058823529412,0.231803882032458,0.715030117535254,1,0.0784313725490196,0.537254901960784,0.949019607843137,0.261468016257657,0.46416083183095,0.882352941176471,0.109803921568627,0.235294117647059,0.647058823529412,0.223106231086083,0.155312845023968,0.337254901960784,0.0823529411764706,0.137254901960784,0.164705882352941,0.026641306475784,0.202838455410675,0.564705882352941,0.0549019607843137,0.156862745098039,0.235294117647059,0.0599005381909081,0.168943999552779,0.725490196078431,0.0431372549019608,0.141176470588235,0.180392156862745,0.0516064631564735
"ANd9GcS5YMnc8VJAry7zy9j3AuS6ZuM4sB5Z3KBPOX2_Y93AwU2RcnrIdg.jpg","trees_and_forest",0.556128361158787,1,0.0431372549019608,0.294117647058824,0.819607843137255,0.274992865378988,0.748604300396366,1,0.0470588235294118,0.611764705882353,0.905882352941176,0.180129952616326,0.52880353572556,1,0.0352941176470588,0.301960784313725,0.749019607843137,0.256016432509904,0.303610265945459,0.96078431372549,0.0862745098039216,0.215686274509804,0.356862745098039,0.128847951191783,0.424496266529868,1,0.0666666666666667,0.309803921568627,0.517647058823529,0.154240557058927,0.267065663474692,0.752941176470588,0.0784313725490196,0.196078431372549,0.317647058823529,0.0888803356110307,0.290339626566807,0.835294117647059,0,0.192156862745098,0.36078431372549,0.124033515407519,0.433630783261426,0.945098039215686,0,0.329411764705882,0.537254901960784,0.14733163804089,0.286369918271423,0.925490196078431,0,0.2,0.352941176470588,0.11280378873411,0.53253584369203,1,0.00392156862745098,0.282352941176471,0.792156862745098,0.271101248920708,0.72662457469571,1,0.00784313725490196,0.588235294117647,0.882352941176471,0.177352802030603,0.502481321687888,1,0,0.282352941176471,0.72156862745098,0.254956438784397,0.297739181879648,0.964705882352941,0.0627450980392157,0.2,0.356862745098039,0.134155803753125,0.426188440492476,0.980392156862745,0.0549019607843137,0.313725490196078,0.52156862745098,0.153107698248065,0.262233527131783,0.772549019607843,0.0745098039215686,0.180392156862745,0.326470588235294,0.101032315920903,0.28956640834937,0.831372549019608,0.00784313725490196,0.180392156862745,0.372549019607843,0.136452171391993,0.480066645620681,0.941176470588235,0,0.380392156862745,0.584313725490196,0.146006328050623,0.305100845347083,0.898039215686275,0.0392156862745098,0.2,0.384313725490196,0.127583694712815,0.501488531752223,0.988235294117647,0,0.247058823529412,0.764705882352941,0.276839694247167,0.70401978322635,0.988235294117647,0,0.568627450980392,0.858823529411765,0.17631312036608,0.468942439229717,0.984313725490196,0,0.247058823529412,0.690196078431373,0.257996022094945,0.265151707234618,0.956862745098039,0.0117647058823529,0.156862745098039,0.337254901960784,0.144959952939588,0.41218009005928,0.968627450980392,0.0235294117647059,0.294117647058824,0.513725490196078,0.157999423785509,0.224761314409485,0.807843137254902,0.0470588235294118,0.12156862745098,0.309803921568627,0.122514950575381,0.29016625925348,0.894117647058824,0,0.149019607843137,0.403921568627451,0.170881215011191,0.540087691606159,1,0.0352941176470588,0.435294117647059,0.650980392156863,0.155341710298398,0.319675891823635,0.949019607843137,0.0392156862745098,0.196078431372549,0.427450980392157,0.154279525566798
"ANd9GcS6HLb34C7C8LfVkQaALIQJQrdrB3A3nbbuNRuJt9uvaJU2oZliPg.jpg","trees_and_forest",0.31072841110785,0.874509803921569,0,0.192156862745098,0.427450980392157,0.165999745332783,0.308644641035316,0.866666666666667,0,0.180392156862745,0.435294117647059,0.173098950267296,0.341217698768745,0.843137254901961,0,0.219607843137255,0.466666666666667,0.175917938542054,0.29283118039145,0.929411764705882,0,0.152941176470588,0.423529411764706,0.181100271603519,0.355715451376011,0.929411764705882,0,0.2,0.509803921568627,0.198476575705984,0.327882275230395,0.862745098039216,0,0.176470588235294,0.47843137254902,0.191663611780733,0.288938269534471,0.862745098039216,0,0.133333333333333,0.435294117647059,0.190114006963576,0.333317261330762,0.929411764705882,0,0.149019607843137,0.505882352941176,0.213053470883815,0.309895462105013,0.92156862745098,0,0.129411764705882,0.47843137254902,0.211607755608614,0.467570192724274,1,0.0196078431372549,0.324509803921569,0.611764705882353,0.192665465504135,0.465943426550948,1,0,0.298039215686275,0.631372549019608,0.212563152531161,0.564262155325423,1,0.00392156862745098,0.435294117647059,0.713725490196078,0.201023637671871,0.432446370729881,1,0,0.262745098039216,0.603921568627451,0.219303696991541,0.496694112701827,1,0,0.307843137254902,0.686274509803922,0.232722107765233,0.510009501909213,1,0.00784313725490196,0.290196078431373,0.713725490196078,0.247802895004872,0.468604391150616,1,0.00784313725490196,0.270588235294118,0.662745098039216,0.231383137849818,0.499234832921052,1,0,0.27843137254902,0.72156862745098,0.256787895609933,0.46746607409892,1,0,0.227450980392157,0.701960784313725,0.263038599276904,0.413629058180649,0.996078431372549,0,0.274509803921569,0.552941176470588,0.18808537418676,0.412538258353947,1,0,0.250980392156863,0.572549019607843,0.205369647752213,0.499744245524297,0.996078431372549,0,0.372549019607843,0.643137254901961,0.196936594678255,0.373829128120353,0.976470588235294,0,0.211764705882353,0.533333333333333,0.209637675315008,0.446380620343976,0.996078431372549,0,0.266666666666667,0.631372549019608,0.22585775577977,0.446665324389529,1,0,0.243137254901961,0.63921568627451,0.235378581727044,0.406105264629016,0.988235294117647,0,0.219607843137255,0.588235294117647,0.220693115903979,0.448979078445348,0.988235294117647,0,0.23921568627451,0.658823529411765,0.247142342145686,0.411664081170601,0.972549019607843,0,0.188235294117647,0.627450980392157,0.249596981879739
"ANd9GcS6PDULjgeSPbg5sD9-R2Bl5tjBU6f4qviPbZHZTjZ3Y_6iKLefWw.jpg","trees_and_forest",0.2670792454913,1,0,0.105882352941176,0.352941176470588,0.231343354948358,0.238230248621188,1,0,0.117647058823529,0.294117647058824,0.189864105877949,0.257943177270908,1,0,0.125490196078431,0.337254901960784,0.189463714922506,0.26732237435204,1,0,0.0431372549019608,0.403921568627451,0.296717596323782,0.24542270531401,1,0,0.0392156862745098,0.345098039215686,0.279843548606622,0.261378232452401,1,0,0.0431372549019608,0.396078431372549,0.273250381615199,0.321826661699162,1,0,0.180392156862745,0.431372549019608,0.20656768079234,0.27912034378969,1,0,0.137254901960784,0.388235294117647,0.1994715568761,0.265562920820502,1,0,0.156862745098039,0.341176470588235,0.168105506001079,0.192704668074126,1,0,0.0509803921568627,0.286274509803922,0.187460258091251,0.21088017815822,1,0,0.0666666666666667,0.270588235294118,0.218894050031402,0.222182090227395,1,0,0.0705882352941176,0.301960784313725,0.205158352777394,0.219119759972955,1,0,0.0352941176470588,0.376470588235294,0.230061996550882,0.295713981244672,1,0,0.0509803921568627,0.462745098039216,0.319780076811696,0.27283603296391,1,0,0.0470588235294118,0.450980392156863,0.282208613837993,0.46205033737633,0.870588235294118,0,0.388235294117647,0.556862745098039,0.139660088519807,0.464628286097048,1,0,0.364705882352941,0.549019607843137,0.16737507115403,0.426670842249943,1,0,0.329411764705882,0.52156862745098,0.154381596873513,0.134282678588677,0.996078431372549,0,0.0235294117647059,0.176470588235294,0.163497843560752,0.112610609461176,0.854901960784314,0,0.0274509803921569,0.16078431372549,0.119452214426932,0.14824016563147,1,0,0.0352941176470588,0.205882352941176,0.161791485010993,0.201658637592968,1,0,0.0235294117647059,0.286274509803922,0.240637104705902,0.160279909065075,1,0,0.0235294117647059,0.203921568627451,0.197281443447841,0.234709434498437,1,0,0.0313725490196078,0.403921568627451,0.243572702202147,0.554350015868416,1,0,0.490196078431373,0.658823529411765,0.167367501471334,0.538241731475199,1,0,0.458823529411765,0.654901960784314,0.172837176126625,0.566161769055448,1,0,0.482352941176471,0.674509803921569,0.158655948416257
