Id,Prediction
1050,0.8568402397152696
1055,0.7625386217114184
1062,0.3694796605478649
1068,0.9600293606290133
1071,0.8355240187168582
1085,0.9500721798985435
1087,0.7222187204674149
1089,0.282704863213572
1090,0.6496096191943017
1099,0.6369636266164597
1104,0.8302502188062413
1119,0.8467997276774815
1121,0.8184559939914269
1123,0.9999762293289789
1129,0.879768432046618
1131,0.8772658980323147
1132,0.9575707516590999
1135,0.4147351736450322
1140,0.34631582418210255
1150,0.957543510603625
1153,0.9905676814907449
1163,0.8923942734656144
1169,0.962937190704769
1170,0.9881375559607113
1171,0.5252568428573283
1179,0.5022872795145815
1183,0.6981698585979689
1187,0.9062052841880528
1193,0.8395807977599896
1195,0.39262556876941096
1198,0.3015558718406105
1219,0.6739001333918512
1222,0.8689764246234453
1223,0.8698008043560189
1241,0.7441837527696731
1244,0.29291704390096013
1248,0.3730307236488119
1258,0.7713295212804442
1259,0.5933805255132131
1262,0.6570958734295366
1268,0.9983531705332703
1269,0.1694837194809144
1274,0.9579599982901604
1275,0.9800957143387273
1277,0.553285587489074
1279,0.9838821098168455
1280,0.7068400842386203
1286,0.6752142133079836
1289,0.6236395005407566
1300,0.6342460922567815
1314,0.9172418763826719
1321,0.8187122787128469
1340,0.7115221151218091
1352,0.4549152194777868
1362,0.8343530359723645
1365,0.9697738432828701
1368,0.9313110455647378
1383,0.9325975522837102
1386,0.9972440319667687
1392,0.9749617707703431
1399,0.9178175164564516
1404,0.7345734917220266
1406,0.6539510135533321
1424,0.9444813265708965
1426,0.5538669011105686
1433,0.7914208978374578
1436,0.9994109996677766
1446,0.9087289299961739
1447,0.7332528680479493
1448,0.6571056501201022
1449,0.7006038000201661
1450,0.3150653279915234
1452,0.9855856329581569
1456,0.8916377244916011
1473,0.19186924727356114
1476,0.992266210837862
1480,0.9251698007137991
1488,0.7252025939155232
1493,0.6742226367271017
1496,0.9273939977099316
1503,0.9700021393283943
1517,0.5860191679069476
1542,0.8909275208221651
1546,0.769816346665647
1567,0.1221716492382134
1571,0.991366808761643
1582,0.9693133660412001
1586,0.9338948958026068
1587,0.8491520340993625
1589,0.9988717976232524
1598,0.121254426733788
1600,0.9937751776616252
1601,0.5358563596372559
1602,0.9802837564112644
1617,0.6602016652998195
1620,0.9873663349341381
1621,0.5218515516629993
1624,0.9571814034172108
1625,0.6549101318992265
1626,0.9060491390661014
1641,0.7034555167134905
1647,0.9396419159443121
1648,0.9693928203032622
1658,0.9963542610714541
1661,0.9495110191398234
1667,0.8784095399451566
1668,0.9591748402695609
1679,0.7319796195166208
1686,0.8663120704025017
1709,0.6867661495829063
1714,0.9690483773827956
1718,0.22352541935898557
1730,0.5532458376293915
1735,0.705410113782086
1736,0.6995362885103966
1741,0.15297042105210226
1747,0.915843859042027
1750,0.4666029039576059
1760,0.6150851341803183
1763,0.839206110689149
1771,0.9051461024720889
1783,0.8695691088146948
1792,0.2530549596559436
1793,0.5437608376485121
1797,0.9864284795078394
1804,0.9951010274081799
1806,0.9727363646663839
1814,0.47568368606117356
1817,0.8604695464042148
1829,0.5424955936385492
1835,0.6670899625603296
1841,0.9492814337968157
1844,0.6433414332120301
1849,0.8941229919106912
1853,0.8537154240878231
1854,0.9715075677386266
1857,0.7345260720148405
1861,0.991560575037101
1863,0.771972787141427
1875,0.9572245144549774
1883,0.911043468654045
1894,0.8838074412110264
1897,0.89975121488119
1904,0.8429717255622351
1908,0.07387459474115746
1911,0.7837244880428141
1916,0.8672477929697232
1920,0.9925678579960703
1924,0.6804072585199091
1933,0.9133699099623949
1942,0.6706041573830153
1944,0.942417320868458
1956,0.8388114682138452
1971,0.44519390212823573
1973,0.9995782725974819
1976,0.5994502619308388
1989,0.5851018675081058
1990,0.758087875845578
1991,0.9133384944945808
1994,0.9450158011143958
1995,0.7510229384005347
2004,0.9364477573977646
2007,0.8001810382358755
2009,0.9690607773852259
2013,0.9767850388053043
2014,0.7939970840157998
2015,0.6354962953856674
2026,0.9284376828460824
2027,0.9875442673147027
2034,0.8640919763945089
2040,0.8716747927813225
2046,0.9152624880802095
2050,0.770127588354529
2065,0.9975647951222465
2082,0.6327927650251308
2092,0.9924858892433992
2104,0.5405721366191844
2111,0.7523693186708547
2112,0.3579548706525613
2123,0.5985013055039996
2128,0.8341083571214891
2138,0.8375158040308028
2147,0.8796393927815214
2161,0.9337622340007875
2164,0.9534296585448264
2169,0.16935328577858383
2171,0.7458920886027033
2174,0.5239594495163474
2176,0.7975622244102313
2180,0.9318943918266287
2181,0.34837095158459247
2185,0.8068919949818727
2192,0.969436246836188
2195,0.6355190613356942
2196,0.7432644976712229
2202,0.385783868799809
2211,0.9858871095803958
2217,0.846422265198121
2220,0.6874798044344564
2227,0.8963410492904481
2238,0.9435577063738761
2239,0.8258037313079654
2254,0.6126675629708738
2258,0.9636513764415542
2264,0.8853765326605697
2267,0.7935070722183619
2270,0.8628624430806431
2278,0.9557668625750017
2282,0.9972932077032711
2288,0.3383319769635987
2302,0.986870197284953
2304,0.7131782577317837
2321,0.9692676020580084
2326,0.9603671156895355
2331,0.7530101922907002
2333,0.981380056837713
2336,0.2887685404425479
2340,0.5287218409228767
2341,0.3041116987687881
2372,0.9857516181589462
2381,0.92046171428074
2382,0.8495989777969579
2390,0.9325055365754032
2391,0.3643933913218432
2395,0.16074415514020993
2397,0.029649031124586785
2409,0.6699807758839419
2431,0.9950731072284488
2451,0.9792694336507997
2467,0.8637910678230876
2470,0.5607224560641194
2477,0.9602919111495515
2480,0.6831909122608925
2481,0.6988459916194824
2491,0.911760856239199
2494,0.9856985394554503
2499,0.9878682521143515
2501,0.8648380983865974
2504,0.8877140469922766
2509,0.14523719751785655
2514,0.9991877474275487
2528,0.7495130736953461
2532,0.915438717703998
2544,0.7320880945507171
2546,0.3417177067348978
2550,0.33107770171126405
2589,0.8183503248363607
2596,0.7080492984251239
2597,0.906457418622944
2598,0.8417474323942468
2621,0.9468739907505687
2632,0.8543748504491568
2633,0.7562347287176774
2640,0.7589855855054717
2641,0.5488674388736724
2660,0.6168971675119307
2662,0.9217046164366419
2664,0.8643715294176546
2668,0.6476688325786877
2672,0.12863962855232694
2674,0.9528265407265092
2686,0.9361058223362142
2692,0.9840304435515383
2693,0.777027914042486
2698,0.4221434071749922
2768,0.7415524905015488
2772,0.5272141602352104
2777,0.7345981634957365
2779,0.6101368463485123
2785,0.9108932586653364
2791,0.9676756903317156
2795,0.7002839894268075
2796,0.9319519061771108
2804,0.8960482534677068
2824,0.9300213995818132
2830,0.9846532852545339
2835,0.9022097481382046
2836,0.7609180157347348
2837,0.6193117642317081
2846,0.9783329724484813
2856,0.482379628295623
2863,0.787431345250827
2881,0.9017384043112568
2887,0.49323065082745676
2890,0.9991443150225329
2896,0.9811401619134893
2898,0.20590587124982165
2907,0.713360993338317
2910,0.47593847429074404
2926,0.7616836540223481
2929,0.7582397554031649
2931,0.5202485813272026
2936,0.9543544203019603
2943,0.8419855323332824
2946,0.8495197783489256
2948,0.8463440915304968
2950,0.8962633793568334
2952,0.7936497767161621
2953,0.597909512764442
2958,0.9189198300776907
2962,0.13569487904250596
2964,0.858328084315633
2984,0.9034977919567286
2989,0.8497276781624244
2993,0.8959131982229285
2999,0.9454747998119611
3001,0.9286862329103488
3003,0.8759138929391225
3004,0.6815765142129111
3024,0.8744102659337979
3027,0.7412102107804582
3028,0.9957117862862315
3029,0.9421250495170199
3031,0.9633758388568464
3037,0.5303458204712912
3041,0.6802995687953013
3045,0.2882030570835895
3055,0.4397318144285498
3059,0.9670977248789577
3063,0.6474299086165699
3067,0.8692018490115471
3074,0.6726560930849727
3082,0.9101761746639926
3085,0.808125864301922
3089,0.6967782995242985
3094,0.9982423006312312
3097,0.9566423757347482
3110,0.7786039198828194
3112,0.5584278841089948
3118,0.943396898901915
3125,0.8052784722124171
3130,0.5636784481517525
3138,0.5067795896436255
3151,0.9347744052929777
3166,0.5540894633708853
3174,0.9508755027316852
3175,0.8793225329077803
3181,0.9919287109812859
3182,0.7322975224015591
3184,0.8555863476735583
3188,0.9393364104386753
3194,0.9161997658632284
3195,0.8557951562154954
3205,0.3199861644129296
3224,0.5274245551475366
3233,0.9119654739415051
3235,0.721094924305396
3247,0.8680743436367993
3254,0.9585242697035771
3255,0.6862453321630441
3264,0.9979506800301733
3266,0.8718578869911541
3270,0.9767884637250539
3272,0.9322123212397149
3281,0.931885433010362
3282,0.8884791419494767
3287,0.7812161829199784
3289,0.20318551526685596
3290,0.5835587644674087
3295,0.7226114085564062
3306,0.6673326813358695
3318,0.37547209074505444
3323,0.9956133896037497
3333,0.934100765262218
3340,0.9159752571047332
3344,0.6557252983098353
3356,0.7946348422544026
3359,0.31118207238563234
3360,0.8800813835085394
3367,0.7357206770458157
3383,0.9078661342644032
3384,0.4924712154697143
3392,0.9807576981012182
3407,0.763332533229065
3414,0.9656943356559395
3423,0.7037619679358366
3425,0.6668071467082815
3427,0.9261479253442132
3432,0.7802834883576604
3439,0.6656988477766065
3442,0.8892677327282072
3445,0.054529943775538776
3447,0.9780027975182319
3449,0.874978471390383
3454,0.7648524844629935
3455,0.9674466045258774
3474,0.9469900351904129
3484,0.48059883128104824
3486,0.9461181405370861
3488,0.0956790770383563
3499,0.7662705016406464
3506,0.8936162351650914
3508,0.3937710127928347
3511,0.9316144481834907
3512,0.42159757364972833
3518,0.053541473594591965
3524,0.9338430342278367
3538,0.889572961779682
3542,0.9577056444980104
3563,0.6855161861017904
3572,0.6182572452780771
3573,0.9043150529410492
3574,0.7874463561577427
3578,0.46639561227327825
3580,0.8126757758553262
3586,0.6017927260502374
3592,0.5999750045438486
3594,0.8875084032311804
3603,0.8242138045510051
3612,0.7590836850101482
3614,0.9351359288072865
3618,0.9030858003786651
3619,0.963229396943585
3624,0.7389283099254221
3634,0.7046637034570258
3635,0.9885410670160012
3643,0.8951348123313058
3648,0.7269669569698982
3652,0.6113543674762296
3653,0.9838016081812672
3660,0.8500442438420934
3663,0.3308693297820537
3669,0.5995485595961987
3671,0.7855837616162842
3672,0.9904238970771967
3675,0.6160743312797972
3692,0.9767223555801408
3697,0.8760447498772518
3700,0.8298378401194568
3709,0.6071920648028207
3713,0.35520509950012075
3714,0.7722541145198042
3732,0.4833452100063894
3735,0.29519776902653155
3750,0.8406919786639608
3757,0.9466481563009042
3758,0.5824948026968513
3768,0.38897356916923004
3770,0.9820221238802174
3782,0.5175060640366215
3786,0.9438300540840532
3797,0.9437988192568446
3799,0.8352050480679379
3800,0.5996821496094326
3813,0.9176781392679969
3819,0.607972883243961
3820,0.9133604298178236
3821,0.5929613465080158
3825,0.7794967901879546
3826,0.8315466626149991
3829,0.8574764916399692
3842,0.9829919928865334
3849,0.9538019922278778
3853,0.5738199252938967
3854,0.4091380725609032
3857,0.8313694694711281
3858,0.8485071258055162
3874,0.9901611332169107
3889,0.9164519670798797
3891,0.8255085373504796
3897,0.9204368597206847
3910,0.7974486468914795
3923,0.7472457953867911
3927,0.8703459127365972
3940,0.8893843754739033
3942,0.7885033656087534
3970,0.9915023034090302
3980,0.6289445112459034
3992,0.5780485155735932
4007,0.906104491879393
4011,0.758842325685387
4012,0.9535227504264056
4016,0.9701350451709477
4020,0.9983132222294443
4024,0.9344863619801757
4025,0.9130486607781024
4031,0.5843333643949215
4032,0.7591558335513943
4036,0.9911332570105985
4043,0.4754744793226444
4051,0.9942448904689926
4059,0.9856158559054855
4062,0.47835484059283057
4063,0.9013256216889302
4077,0.7622324794914626
4080,0.5930953177850746
4088,0.9898162387374762
4089,0.5597391956668877
4095,0.9931544377657071
4098,0.9028146243355799
4107,0.9734958714620937
4110,0.8973403676375152
4113,0.7084677682491239
4116,0.9911743271333895
4117,0.9701205272723833
4119,0.35304704532058334
4120,0.9486240211427382
4122,0.9990492449751875
4124,0.6025567748276413
4130,0.9461085623209328
4132,0.6541224283860497
4134,0.9167880462243986
4138,0.679369161300027
4151,0.9209112504658794
4153,0.9982000788801011
4155,0.749141444672498
4157,0.8199725906712809
4160,0.9973067781368598
4165,0.6102594897521151
4168,0.9148654413021012
4179,0.8480960244948681
4182,0.5055580335964992
4211,0.5042668284834153
4212,0.8128808836946015
4213,0.8022301407535958
4219,0.7373647678236525
4222,0.041101170114548266
4240,0.8247265721175285
4241,0.9980581589298348
4247,0.860010879599752
4251,0.83187035182564
4266,0.7204091741921963
4276,0.6823566066959255
4281,0.8759976056610561
4286,0.9756082514856513
4288,0.9987941759531737
4289,0.9785606246616312
4290,0.9583543959993296
4294,0.9483964527373928
4298,0.16260988992788147
4307,0.9678748286058105
4310,0.3423392267718172
4322,0.9387206863286367
4330,0.9785632383267234
4333,0.8623080759526005
4335,0.9002407008506944
4336,0.9877484484415967
4344,0.915652219713805
4345,0.7120674582370509
4346,0.6797622424892055
4347,0.9060532410847392
4351,0.8923670983087149
4352,0.8219088927846666
4354,0.9941745406643105
4356,0.9240607641040542
4358,0.795282675653035
4371,0.8236971719370246
4373,0.6574269680608825
4377,0.8605229084239909
4388,0.8525853702248857
4402,0.8115780931374118
4403,0.8368257356677016
4413,0.8097469918972208
4425,0.8771125535191288
4430,0.5902890889239888
4434,0.5606444318044606
4445,0.7023494098547163
4457,0.8926584418884789
4462,0.9342336316115899
4482,0.850812537709484
4494,0.9844569347159
4503,0.677676629726969
4507,0.9109060748251518
4511,0.8795038634742862
4519,0.9860116215429379
4529,0.692201002833284
4531,0.9704202084103797
4532,0.887914747106056
4540,0.7494607427314465
4551,0.9957334670158658
4562,0.99535406872183
4563,0.9617706916282388
4570,0.5648990402914492
4575,0.997622882891802
4577,0.9052214078979905
4583,0.9058503465978843
4592,0.793246148094605
4593,0.9390835291195961
4595,0.85381108804037
4609,0.9670694858186702
4611,0.8714715952974269
4612,0.9995461604525594
4613,0.5809186159061395
4616,0.929952751125857
4620,0.3477190638347662
4624,0.485349248453423
4626,0.8692614928068434
4631,0.8252116797676654
4632,0.6833528653403288
4649,0.731432307237009
4661,0.6766062903440392
4674,0.9637487287078862
4676,0.4013442731085768
4687,0.9989670601724601
4693,0.9938555496141419
4696,0.7776952505716178
4698,0.9548793219682081
4699,0.6411485537231122
4700,0.8538653980822022
4704,0.48615373344980994
4706,0.6672348487328423
4720,0.8617582074964153
4726,0.9987315742931326
4729,0.9958729557672893
4742,0.4513166286040334
4744,0.5637505323296128
4749,0.9108278506590899
4751,0.2690848060296945
4758,0.9683557192227447
4772,0.8917104752812528
4773,0.7342093950901358
4779,0.9658899255875719
4781,0.8818412867767456
4782,0.7435521757484866
4813,0.6972750934039389
4815,0.9999108806480173
4816,0.7192724106931034
4822,0.24552260338225063
4823,0.6985893476543049
4824,0.603971715791319
4828,0.8200067606157471
4829,0.7347509591812269
4836,0.6260048762845276
4837,0.9648104559710998
4840,0.597199736167421
4844,0.7982031197880478
4854,0.6371674810595463
4856,0.6727665292664785
4863,0.2891393451694924
4867,0.993826569911379
4878,0.8070809847667063
4890,0.981316917153836
4900,0.9104202428638097
4903,0.6954010518093368
4906,0.6618623601058572
4919,0.9806774521985127
4925,0.7949345320958281
4932,0.950418326857616
4934,0.5290321793193092
4935,0.991717372513881
4949,0.3703615437990344
4957,0.4422722956120218
4973,0.9735300197216962
4985,0.02747276161202471
4986,0.23814993535453205
4997,0.9743119273825823
5006,0.9037039706193863
5024,0.9115547545883158
5025,0.8957204310923438
5038,0.9566659132635283
5047,0.3771174366123241
5048,0.9997597782297122
5050,0.6690387934648223
5053,0.40978502640014636
5054,0.6696338164851945
5060,0.9994399090399889
5071,0.7611286183767012
5078,0.4936084416876127
5090,0.9102861147168031
5096,0.9236757384116144
5107,0.9311272490203271
5108,0.9373359671546084
5109,0.8945653873850872
5116,0.9395007235465143
5121,0.4632458734624121
5131,0.8490792248875461
5133,0.8463100482272135
5144,0.9593038031279258
5155,0.9535108780149067
5160,0.3978073632837191
5163,0.9949553299824286
5167,0.8269889090022918
5173,0.8269886960736189
5176,0.9563047841345741
5178,0.14348677878387206
5195,0.9798372481553604
5206,0.9960526294790701
5217,0.7093222769984591
5219,0.8626936029812564
5221,0.7222845914050755
5236,0.472398165034602
5249,0.11448866233639868
5259,0.7463456785715484
5261,0.8312955862955623
5273,0.41719293652654965
5277,0.6571746256803513
5284,0.8707988900340192
5291,0.8728342394560417
5297,0.7964808544478104
5299,0.7003194019036482
5301,0.6103829387275136
5319,0.8961144787473947
5329,0.9534598199388598
5335,0.881316657679392
5340,0.9598029572289605
5345,0.6417671454455837
5350,0.8458639721100326
5367,0.5340319079486708
5375,0.6858043326215714
5378,0.9187160373082226
5381,0.34122327806836245
5382,0.7221957327836396
5392,0.9048540387437278
5395,0.9914815150316264
5399,0.6810477118267263
5400,0.6144940059554935
5401,0.7184396421726561
5406,0.6600820785839816
5415,0.9729224471748474
5416,0.6623628801045561
5423,0.8172555882983712
5438,0.9680236572933317
5439,0.7918958095981091
5440,0.8956520113514732
5442,0.5590431255321019
5452,0.8196829859583102
5455,0.660003331706274
5457,0.546805592653201
5463,0.7278001555702588
5464,0.7501279054943134
5469,0.9642851469353356
5477,0.4181015042730377
5478,0.9359649723831586
5487,0.8811412630969799
5494,0.8947470268937847
5495,0.09349079722433551
5500,0.9557928272170567
5506,0.4627138289849844
5517,0.9518566810899574
5524,0.4042537813173518
5526,0.839654773998043
5532,0.7136196372507866
5534,0.30986320933944106
5543,0.30806515354585506
5545,0.682573720133855
5549,0.971130300939861
5556,0.2837485467683584
5562,0.3127318865538511
5564,0.9146181643112232
5567,0.9785153413493907
5572,0.9817382579301605
5587,0.8718383788781119
5591,0.9839729270505386
5594,0.9043638203650323
5611,0.2455104805275026
5613,0.6533842201869768
5617,0.7772282368378399
5619,0.5374852553028526
5625,0.57501791152801085
5626,0.8406484102205863
5631,0.523475789617828
5635,0.0585225439768313
5639,0.39820723712246114
5651,0.9976106728680305
5652,0.8364727063018546
5654,0.6876085015815981
5658,0.9299370117737418
5660,0.6718036081840176
5662,0.9919299988944963
5664,0.7112545302650964
5677,0.8525688331874496
5681,0.9247836521400238
5685,0.4489788011690348
5692,0.7336881727330644
5693,0.7723712026495683
5700,0.9136594313249093
5708,0.7249998591973871
5712,0.8153033397680911
5718,0.7442020697088828
5720,0.9760958593309477
5733,0.9854309909763422
5742,0.36562581348541356
5751,0.9737755096110949
5758,0.868838212798423
5768,0.9906312581043459
5782,0.9008822554212295
5785,0.7984119640658996
5793,0.8817561095631408
5794,0.8657615189447612
5804,0.6384483191739456
5814,0.9637568520929647
5815,0.89969837387734
5828,0.41664261888061765
5829,0.892491791618744
5843,0.37583466256784526
5845,0.36705988204397083
5862,0.9674247421346832
5867,0.9137141443180118
5878,0.921337767010992
5888,0.9121839218680421
5893,0.09809778588890078
5896,0.5412338679940589
5904,0.6400590009425147
5909,0.9657230693867463
5912,0.634626757908851
5913,0.9799532268009283
5914,0.4863053041144613
5925,0.3436473382176398
5931,0.9631653966286584
5933,0.49612654420029906
5939,0.5681413713697666
5940,0.5195557212445419
5953,0.9945675088144325
5956,0.9939234193235825
5957,0.6713203200381769
5961,0.5489679269320684
5962,0.8915625613753821
5991,0.864645985971434
5993,0.44860588589254735
6000,0.8705474510526139
6011,0.8033956270177676
6017,0.7491509943269229
6022,0.39089014518347487
6025,0.3976786509194811
6030,0.6405598609110774
6044,0.3257352553140574
6052,0.8993176740085609
6057,0.9915790800261479
6064,0.5175521179987667
6075,0.8768762747253045
6077,0.6371259378713758
6079,0.7041998458378237
6082,0.7635451596461902
6096,0.5428434948573748
6097,0.7248904863299522
6102,0.6695460341677995
6103,0.7768140112812028
6105,0.7964148162473974
6110,0.6682039695380163
6124,0.34208680812050857
6142,0.8216390520545905
6146,0.8730046319581911
6161,0.7711423138117012
6162,0.7234558390164754
6166,0.9450906731547634
6186,0.43112319257365816
6196,0.5875131478751008
6197,0.5568010841266946
6199,0.707730943031055
6208,0.8908783415612345
6209,0.4032306712891237
6218,0.7171559234764425
6244,0.5990890486122814
6246,0.8379977031915217
6258,0.7340522085926554
6264,0.9383914956158748
6265,0.8190301132082876
6278,0.9899405118379805
6283,0.9522701087647703
6287,0.9757374522728729
6289,0.9397203050620231
6298,0.9337607060103704
6302,0.6397862554693906
6314,0.8488156623085843
6323,0.6647475336738607
6328,0.1063464410743476
6331,0.7314820802010409
6343,0.6970587101459028
6353,0.5921016849946145
6355,0.7755514944790611
6360,0.6391098981739112
6361,0.8193205568057021
6366,0.9985673991978439
6367,0.9961970120972441
6372,0.9982967525149513
6377,0.8973373043440417
6407,0.9436649572822454
6419,0.998139564464791
6420,0.6342110398593621
6428,0.7844903933783928
6429,0.5463634699720118
6433,0.9701481312372586
6434,0.9304345450110101
6446,0.6982309546897396
6461,0.9621028651959116
6466,0.12878339347627446
6475,0.5294186688959018
6496,0.6586522647993294
6507,0.6986911922169753
6517,0.36103283660491636
6518,0.4296551844316762
6524,0.7466688161854952
6535,0.7344011175368422
6538,0.8042928679563902
6554,0.9281873613366156
6562,0.9036895647987923
6572,0.8012818688032122
6576,0.6278455620495542
6579,0.5497671250430329
6585,0.6231987515532149
6586,0.2502732286641715
6605,0.7972914709514333
6609,0.20710025987365338
6616,0.8857738591656905
6621,0.8540894761212325
6627,0.926834992471918
6640,0.2606253968618506
6642,0.9457807802885027
6644,0.9755494719136971
6651,0.6422765915626584
6666,0.797333940738524
6670,0.8626999106624759
6673,0.8421318870802443
6674,0.8484906155464194
6677,0.9983264285175124
6681,0.952525584522763
6684,0.8948531957087698
6703,0.8882061988122553
6707,0.7728295752087411
6710,0.3620356183227847
6723,0.9756160410273145
6737,0.4940826236836271
6747,0.3535924738277564
6751,0.873579615750571
6767,0.951757044127062
6778,0.9491420973982234
6783,0.6675402493849145
6784,0.9820335254882205
6799,0.8942457629838001
6802,0.8652475991050239
6806,0.7432179964024277
6817,0.9780515582019774
6820,0.9979080055992554
6827,0.8669142105518063
6832,0.9372707607519998
6833,0.05958167702132975
6834,0.9222492555529138
6835,0.9786067652011656
6840,0.5625444957021261
6843,0.5870186577347285
6852,0.935188762348546
6864,0.7667073562985806
6875,0.9206681103389119
6876,0.8901746055213846
6877,0.9411566446041657
6880,0.9588054810499278
6888,0.7337729251210721
6892,0.9172809525308107
6901,0.39405065803433564
6903,0.7766704864624764
6904,0.6504041190585739
6907,0.9198399077122801
6908,0.9326175725576212
6910,0.5742047723476479
6911,0.9927651590408644
6920,0.7346743685057815
6924,0.6181530730109619
6928,0.629637427446985
6931,0.9064806980185245
6935,0.08997502288572781
6938,0.7385519750127806
6939,0.9796099914267661
6948,0.9922561461138555
6957,0.541128703888349
6967,0.8492930692738572
6974,0.4322029367701935
6979,0.3147009662080625
6983,0.46608153429651344
6985,0.8800619292909907
6992,0.964636664512489
7003,0.7798001135224181
7011,0.6462717889239911
7014,0.11123756444403417
7021,0.2944845177109463
7027,0.969540882390958
7028,0.288617502468209
7048,0.7487506921853692
7056,0.5110848948538718
7058,0.7600321957280212
7060,0.47438862330363674
7061,0.9708881092018294
7063,0.3014860813893277
7065,0.8329700100225952
7073,0.9829905561174203
7074,0.9969738483046078
7082,0.9648922288217093
7093,0.9949046001672333
7097,0.9465887553172829
7099,0.8380100515183637
7100,0.07578870274904818
7107,0.6557221875948932
7114,0.6032527645756738
7118,0.9477608327973543
7119,0.9438691141690468
7133,0.34255118651949673
7135,0.7776021976496548
7152,0.4103054833063163
7170,0.49334252998140127
7188,0.931173364917501
7192,0.9459208272575599
7194,0.6926176766827858
7206,0.8559538511003678
7214,0.9996116282688506
7217,0.8099171592135832
7219,0.3903489878823006
7229,0.7714307701471357
7236,0.40111063944583586
7239,0.7616962073943055
7247,0.9202664351886344
7248,0.2853133367089285
7250,0.999958884318511
7258,0.9511422923063477
7261,0.8766675783954188
7266,0.7550238354853053
7270,0.7695338522094303
7274,0.38281429586294025
7275,0.8104446961917684
7277,0.9709744620363804
7279,0.3575697632778213
7280,0.9329568323929155
7282,0.2101037607212088
7286,0.9384480983086593
7293,0.368453431364726
7300,0.8342802955889755
7317,0.9950175053506543
7323,0.69635248219754
7327,0.7098424832277834
7330,0.7792997169607639
7331,0.9239950063184432
7332,0.9936922051669865
7349,0.9988194587969458
7360,0.663459665517009
7364,0.9476396799798742
7368,0.9446855490804692
7378,0.8338053327742677
7383,0.43027054818456145
7390,0.8332299476314444
